child_arch,latency
"{'wid': None, 'ks': [7, 3, 5, 3, 5, 3, 5, 5, 7, 7, 7, 5, 7, 3, 3, 3, 3, 3, 3, 5], 'e': [3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4], 'd': [2, 3, 2, 3, 3], 'r': [208]}",26.25168891762348
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 3, 7, 5, 5, 7, 7, 3, 7, 5, 7, 7, 7, 5, 5, 7], 'e': [6, 6, 6, 6, 4, 4, 4, 4, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6], 'd': [4, 3, 2, 4, 4], 'r': [208]}",51.528096548514725
"{'wid': None, 'ks': [7, 3, 3, 3, 5, 7, 7, 3, 5, 3, 3, 3, 5, 3, 5, 3, 7, 5, 7, 5], 'e': [6, 6, 6, 6, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3], 'd': [4, 2, 4, 4, 2], 'r': [208]}",44.72128706561698
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 7, 7, 3, 5, 7, 5, 5, 3, 7, 5, 3, 7, 5, 5, 3], 'e': [6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3], 'd': [4, 4, 3, 3, 2], 'r': [208]}",43.87423607662687
"{'wid': None, 'ks': [5, 3, 7, 7, 7, 3, 5, 5, 3, 7, 5, 5, 3, 5, 3, 7, 3, 7, 5, 7], 'e': [4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 6, 6, 6, 6, 3, 3, 3, 3], 'd': [3, 2, 3, 4, 2], 'r': [224]}",40.61417473642431
"{'wid': None, 'ks': [7, 5, 7, 3, 7, 3, 7, 3, 3, 3, 3, 7, 3, 7, 3, 3, 3, 7, 7, 5], 'e': [6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3], 'd': [4, 3, 3, 2, 2], 'r': [160]}",24.64997545794287
"{'wid': None, 'ks': [7, 7, 5, 3, 7, 7, 7, 5, 5, 5, 7, 7, 7, 3, 5, 3, 5, 7, 7, 3], 'e': [6, 6, 6, 6, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4], 'd': [4, 2, 4, 4, 3], 'r': [160]}",33.16682007888682
"{'wid': None, 'ks': [3, 5, 3, 5, 3, 3, 5, 5, 5, 3, 3, 3, 7, 3, 5, 3, 7, 7, 7, 5], 'e': [6, 6, 6, 6, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6], 'd': [4, 3, 2, 2, 4], 'r': [224]}",44.5342261928804
"{'wid': None, 'ks': [7, 7, 7, 3, 5, 7, 5, 5, 3, 3, 3, 5, 5, 5, 5, 5, 5, 7, 3, 3], 'e': [3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4], 'd': [2, 2, 3, 2, 3], 'r': [192]}",21.1756833865652
"{'wid': None, 'ks': [7, 3, 7, 5, 7, 5, 7, 7, 5, 5, 5, 5, 7, 5, 3, 5, 5, 5, 5, 3], 'e': [6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 4], 'd': [4, 4, 3, 4, 3], 'r': [160]}",35.93627376952256
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 3, 7, 7, 5, 7, 3, 3, 7, 3, 5, 3, 3, 7, 3, 7], 'e': [3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [2, 3, 3, 3, 4], 'r': [192]}",28.57690805315704
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 7, 7, 3, 3, 5, 5, 7, 5, 7, 3, 3, 3, 3, 3, 3], 'e': [6, 6, 6, 6, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3], 'd': [4, 2, 3, 3, 2], 'r': [192]}",30.983206287565174
"{'wid': None, 'ks': [5, 5, 3, 7, 3, 7, 5, 3, 3, 7, 3, 7, 7, 3, 7, 5, 7, 7, 3, 5], 'e': [4, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [3, 4, 3, 3, 4], 'r': [176]}",30.603200388893725
"{'wid': None, 'ks': [3, 3, 7, 5, 3, 3, 3, 7, 7, 3, 7, 3, 3, 7, 7, 7, 3, 5, 5, 7], 'e': [4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 4], 'd': [3, 2, 3, 4, 3], 'r': [160]}",22.781559740906378
"{'wid': None, 'ks': [3, 5, 3, 3, 3, 5, 3, 5, 3, 7, 7, 5, 7, 5, 3, 7, 3, 7, 5, 5], 'e': [3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4], 'd': [2, 3, 3, 3, 3], 'r': [160]}",16.520564045481432
